Element, I1_1, Ang1_1, I1_2, Ang1_2, I1_3, Ang1_3, I1_4, Ang1_4, Iresid1, AngResid1, I2_1, Ang2_1, I2_2, Ang2_2, I2_3, Ang2_3, I2_4, Ang2_4, Iresid2, AngResid2
Line.LINE829, 1.98595E-010,  -171.57, 1.27069E-010,   113.63, 1.45519E-011,     0.00,          0,     0.00, 2.48663E-010,   159.44, 1.98595E-010,     8.43, 1.27069E-010,   -66.37, 1.45519E-011,   180.00,          0,     0.00, 2.48663E-010,   -20.56
Line.LINE830,    8.95479,   -48.01, 2.60116E-010,    36.97, 4.36557E-011,     0.00,          0,     0.00,    8.95479,   -48.01,    8.95479,   131.99, 2.60116E-010,  -143.03, 4.36557E-011,   180.00,          0,     0.00,    8.95479,   131.99
Line.LINE831,    8.96418,   -47.96, 4.73168E-010,    40.52, 4.36557E-011,     0.00,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 4.73168E-010,  -139.48, 4.36557E-011,   180.00,          0,     0.00,    8.96418,   132.04
Line.LINE832, 5.86606E-011,   172.87,    8.96627,  -168.28, 6.09836E-011,  -107.35,          0,     0.00,    8.96627,  -168.28, 5.86606E-011,    -7.13,    8.96627,    11.72, 6.09836E-011,    72.65,          0,     0.00,    8.96627,    11.72
Line.LINE833, 1.62695E-011,  -153.43, 1.81899E-011,     0.00, 2.18279E-011,   180.00,          0,     0.00, 1.95911E-011,  -158.20, 1.62695E-011,    26.57, 1.81899E-011,   180.00, 2.18279E-011,     0.00,          0,     0.00, 1.95911E-011,    21.80
Line.LINE834, 7.04206E-012,    18.84, 5.96131E-012,  -116.32,    4.43939,    71.83,          0,     0.00,    4.43939,    71.83, 7.04206E-012,  -161.16, 5.96131E-012,    63.68,    4.43939,  -108.17,          0,     0.00,    4.43939,  -108.17
Line.LINE835,    8.95726,   -47.99, 1.1046E-009,  -160.78, 4.66131E-010,    87.43,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.1046E-009,    19.22, 4.66131E-010,   -92.57,          0,     0.00,    8.95726,   132.01
Line.LINE836,    8.95479,   -48.01, 1.22469E-010,    10.27, 2.33285E-010,   -86.42,          0,     0.00,    8.95479,   -48.01,    8.95479,   131.99, 1.22469E-010,  -169.73, 2.33285E-010,    93.58,          0,     0.00,    8.95479,   131.99
Line.LINE837,    8.96418,   -47.96, 2.62342E-010,    97.47, 1.16415E-010,    90.00,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.62342E-010,   -82.53, 1.16415E-010,   -90.00,          0,     0.00,    8.96418,   132.04
Line.LINE838, 1.82417E-010,   170.82,    8.96627,  -168.28, 6.35346E-011,   -66.37,          0,     0.00,    8.96627,  -168.28, 1.82417E-010,    -9.18,    8.96627,    11.72, 6.35346E-011,   113.63,          0,     0.00,    8.96627,    11.72
Line.LINE839, 3.49416E-011,   141.34, 9.09495E-012,   180.00, 2.93303E-011,    97.13,          0,     0.00, 6.47724E-011,   128.16, 3.49416E-011,   -38.66, 9.09495E-012,     0.00, 2.93303E-011,   -82.87,          0,     0.00, 6.47724E-011,   -51.84
Line.LINE840,    8.95726,   -47.99, 1.07466E-009,  -162.01, 4.07945E-010,    87.19,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.07466E-009,    17.99, 4.07945E-010,   -92.81,          0,     0.00,    8.95726,   132.01
Line.LINE841,    8.95479,   -48.01, 5.19239E-010,    11.72, 2.33285E-010,   -86.42,          0,     0.00,    8.95479,   -48.01,    8.95479,   131.99, 5.19239E-010,  -168.28, 2.33285E-010,    93.58,          0,     0.00,    8.95479,   131.99
Line.LINE842,    8.96418,   -47.96, 1.65108E-010,    22.68, 1.17321E-010,    82.87,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 1.65108E-010,  -157.32, 1.17321E-010,   -97.13,          0,     0.00,    8.96418,   132.04
Line.LINE843, 2.19789E-010,   151.31,    8.96627,  -168.28, 2.184E-010,   -88.09,          0,     0.00,    8.96627,  -168.28, 2.19789E-010,   -28.69,    8.96627,    11.72, 2.184E-010,    91.91,          0,     0.00,    8.96627,    11.72
Line.LINE844, 1.11483E-010,   -48.64, 2.07367E-010,    90.25, 9.60454E-011,    65.38,          0,     0.00, 2.39251E-010,    61.88, 1.11483E-010,   131.36, 2.07367E-010,   -89.75, 9.60454E-011,  -114.62,          0,     0.00, 2.39251E-010,  -118.12
Line.LINE845, 1.89908E-011,    73.30, 2.04384E-011,  -147.72, 3.63798E-012,   180.00,          0,     0.00, 1.70879E-011,   154.80, 1.89908E-011,  -106.70, 2.04384E-011,    32.28, 3.63798E-012,     0.00,          0,     0.00, 1.70879E-011,   -25.20
Line.LINE846,    8.95726,   -47.99, 1.15982E-009,  -158.18, 4.67378E-010,    85.09,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.15982E-009,    21.82, 4.67378E-010,   -94.91,          0,     0.00,    8.95726,   132.01
Line.LINE847,    8.95479,   -48.01, 1.86317E-010,  -162.38, 1.24332E-010,    69.44,          0,     0.00,    8.95479,   -48.01,    8.95479,   131.99, 1.86317E-010,    17.62, 1.24332E-010,  -110.56,          0,     0.00,    8.95479,   131.99
Line.LINE848,    8.96418,   -47.96, 6.26578E-010,    68.28, 2.32831E-010,    90.00,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 6.26578E-010,  -111.72, 2.32831E-010,   -90.00,          0,     0.00,    8.96418,   132.04
Line.LINE849, 2.34643E-010,   150.26,    8.96627,  -168.28, 2.32944E-010,   -88.21,          0,     0.00,    8.96627,  -168.28, 2.34643E-010,   -29.74,    8.96627,    11.72, 2.32944E-010,    91.79,          0,     0.00,    8.96627,    11.72
Line.LINE850, 1.52277E-010,   -52.03, 1.89806E-010,    94.67, 1.7734E-010,    79.96,          0,     0.00, 2.67063E-010,    65.88, 1.52277E-010,   127.97, 1.89806E-010,   -85.33, 1.7734E-010,  -100.04,          0,     0.00, 2.67063E-010,  -114.12
Line.LINE851, 1.06454E-011,    19.98, 1.18234E-011,  -112.62, 9.09495E-012,   180.00,          0,     0.00, 8.13477E-012,  -116.57, 1.06454E-011,  -160.02, 1.18234E-011,    67.38, 9.09495E-012,     0.00,          0,     0.00, 8.13477E-012,    63.43
Line.LINE852,    8.95726,   -47.99, 1.00239E-009,  -166.57, 6.99098E-010,    87.61,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.00239E-009,    13.43, 6.99098E-010,   -92.39,          0,     0.00,    8.95726,   132.01
Line.LINE853,    8.95479,   -48.01, 1.09657E-010,  -149.61, 1.16415E-010,    90.00,          0,     0.00,    8.95479,   -48.01,    8.95479,   131.99, 1.09657E-010,    30.39, 1.16415E-010,   -90.00,          0,     0.00,    8.95479,   131.99
Line.LINE854,    8.96418,   -47.96, 2.35255E-010,    47.35, 3.21303E-010,    94.87,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.35255E-010,  -132.65, 3.21303E-010,   -85.13,          0,     0.00,    8.96418,   132.04
Line.LINE855, 1.82335E-010,   151.39,    8.96627,  -168.28, 1.7486E-010,   -87.02,          0,     0.00,    8.96627,  -168.28, 1.82335E-010,   -28.61,    8.96627,    11.72, 1.7486E-010,    92.98,          0,     0.00,    8.96627,    11.72
Line.LINE856, 1.5439E-010,   -48.94, 2.03729E-010,    89.74, 1.76604E-010,    81.41,          0,     0.00, 2.91842E-010,    63.83, 1.5439E-010,   131.06, 2.03729E-010,   -90.26, 1.76604E-010,   -98.59,          0,     0.00, 2.91842E-010,  -116.17
Line.LINE857, 2.72848E-012,     0.00, 6.82121E-012,   180.00, 1.81899E-012,   180.00,          0,     0.00, 5.91172E-012,   180.00, 2.72848E-012,   180.00, 6.82121E-012,     0.00, 1.81899E-012,     0.00,          0,     0.00, 5.91172E-012,     0.00
Line.LINE858,    8.95726,   -47.99, 7.20233E-010,  -145.55, 9.3857E-010,    82.87,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 7.20233E-010,    34.45, 9.3857E-010,   -97.13,          0,     0.00,    8.95726,   132.01
Line.LINE859,    4.47717,   -48.01, 4.12115E-012,   170.47, 9.09495E-013,   180.00,          0,     0.00,    4.47717,   -48.01,    4.47717,   131.99, 4.12115E-012,    -9.53, 9.09495E-013,     0.00,          0,     0.00,    4.47717,   131.99
Line.LINE860,    4.47762,   -48.01, 2.64116E-012,    12.43, 3.63798E-012,   -90.00,          0,     0.00,    4.47762,   -48.01,    4.47762,   131.99, 2.64116E-012,  -167.57, 3.63798E-012,    90.00,          0,     0.00,    4.47762,   131.99
Line.LINE861,    8.96418,   -47.96, 2.50211E-010,    43.54, 3.20885E-010,    93.90,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.50211E-010,  -136.46, 3.20885E-010,   -86.10,          0,     0.00,    8.96418,   132.04
Line.LINE862, 1.62695E-010,   153.43,    8.96627,  -168.28, 1.6028E-010,   -87.07,          0,     0.00,    8.96627,  -168.28, 1.62695E-010,   -26.57,    8.96627,    11.72, 1.6028E-010,    92.93,          0,     0.00,    8.96627,    11.72
Line.LINE863, 1.70258E-010,   -36.75, 1.74632E-010,    90.60, 1.75568E-010,    84.05,          0,     0.00, 2.90765E-010,    58.30, 1.70258E-010,   143.25, 1.74632E-010,   -89.40, 1.75568E-010,   -95.95,          0,     0.00, 2.90765E-010,  -121.70
Line.LINE864, 5.27507E-011,     0.00, 1.46652E-011,  -150.26, 1.45519E-011,   180.00,          0,     0.00, 2.64849E-011,   -15.95, 5.27507E-011,   180.00, 1.46652E-011,    29.74, 1.45519E-011,     0.00,          0,     0.00, 2.64849E-011,   164.05
Line.LINE865,    8.95726,   -47.99, 1.30563E-009,  -153.52, 1.39971E-009,    86.42,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.30563E-009,    26.48, 1.39971E-009,   -93.58,          0,     0.00,    8.95726,   132.01
Line.LINE866,    8.96418,   -47.96, 2.62414E-010,    47.58, 3.2056E-010,    92.93,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.62414E-010,  -132.42, 3.2056E-010,   -87.07,          0,     0.00,    8.96418,   132.04
Line.LINE867, 8.23181E-011,   135.00,    8.96627,  -168.28, 1.16415E-010,   -90.00,          0,     0.00,    8.96627,  -168.28, 8.23181E-011,   -45.00,    8.96627,    11.72, 1.16415E-010,    90.00,          0,     0.00,    8.96627,    11.72
Line.LINE868, 9.60454E-011,   -37.30, 1.61552E-010,    82.23, 2.3354E-010,    85.53,          0,     0.00, 3.54362E-010,    70.82, 9.60454E-011,   142.70, 1.61552E-010,   -97.77, 2.3354E-010,   -94.47,          0,     0.00, 3.54362E-010,  -109.18
Line.LINE869, 3.25391E-011,   153.43, 1.27329E-011,     0.00, 3.63798E-012,     0.00,          0,     0.00, 1.93361E-011,   131.19, 3.25391E-011,   -26.57, 1.27329E-011,   180.00, 3.63798E-012,   180.00,          0,     0.00, 1.93361E-011,   -48.81
Line.LINE870,    8.95726,   -47.99, 2.89679E-009,  -158.33, 4.6657E-010,    86.42,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 2.89679E-009,    21.67, 4.6657E-010,   -93.58,          0,     0.00,    8.95726,   132.01
Line.LINE871,    8.96418,   -47.96, 2.88283E-010,    38.08, 3.49719E-010,    92.98,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.88283E-010,  -141.92, 3.49719E-010,   -87.02,          0,     0.00,    8.96418,   132.04
Line.LINE872, 1.30156E-010,   -26.57,    4.48323,  -168.28, 1.16415E-010,    90.00,          0,     0.00,    4.48323,  -168.28, 1.30156E-010,   153.43,    4.48323,    11.72, 1.16415E-010,   -90.00,          0,     0.00,    4.48323,    11.72
Line.LINE873, 3.25391E-011,    26.57,    4.48304,  -168.28, 1.81899E-012,   180.00,          0,     0.00,    4.48304,  -168.28, 3.25391E-011,  -153.43,    4.48304,    11.72, 1.81899E-012,     0.00,          0,     0.00,    4.48304,    11.72
Line.LINE874, 4.72937E-011,     0.00, 1.19998E-010,   165.96, 2.5131E-010,    67.89,          0,     0.00, 2.63169E-010,    84.45, 4.72937E-011,   180.00, 1.19998E-010,   -14.04, 2.5131E-010,  -112.11,          0,     0.00, 2.63169E-010,   -95.55
Line.LINE875, 6.18456E-011,     0.00, 9.76172E-011,    26.57, 1.45519E-011,   180.00,          0,     0.00, 1.41508E-010,    17.97, 6.18456E-011,   180.00, 9.76172E-011,  -153.43, 1.45519E-011,     0.00,          0,     0.00, 1.41508E-010,  -162.03
Line.LINE876,    8.95726,   -47.99, 1.09162E-009,  -151.32, 4.69285E-010,    97.13,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.09162E-009,    28.68, 4.69285E-010,   -82.87,          0,     0.00,    8.95726,   132.01
Line.LINE877,    8.96418,   -47.96, 2.97872E-010,    41.38, 3.93029E-010,    91.46,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 2.97872E-010,  -138.62, 3.93029E-010,   -88.54,          0,     0.00,    8.96418,   132.04
Line.LINE878, 1.30156E-010,   -63.43,    4.48323,  -168.28, 1.16642E-010,    86.42,          0,     0.00,    4.48323,  -168.28, 1.30156E-010,   116.57,    4.48323,    11.72, 1.16642E-010,   -93.58,          0,     0.00,    4.48323,    11.72
Line.LINE879, 1.45519E-011,     0.00,    4.48304,  -168.28, 1.46652E-011,    97.13,          0,     0.00,    4.48304,  -168.28, 1.45519E-011,   180.00,    4.48304,    11.72, 1.46652E-011,   -82.87,          0,     0.00,    4.48304,    11.72
Line.LINE880, 4.36557E-011,   180.00, 6.91216E-011,   180.00, 7.27596E-012,   180.00,          0,     0.00, 1.20053E-010,   180.00, 4.36557E-011,     0.00, 6.91216E-011,     0.00, 7.27596E-012,     0.00,          0,     0.00, 1.20053E-010,     0.00
Line.LINE881, 4.36557E-011,   180.00, 6.91216E-011,   180.00, 7.27596E-012,   180.00,          0,     0.00, 1.20053E-010,   180.00, 4.36557E-011,     0.00, 6.91216E-011,     0.00, 7.27596E-012,     0.00,          0,     0.00, 1.20053E-010,     0.00
Line.LINE882,    8.95726,   -47.99, 1.27746E-009,  -151.04, 4.65661E-010,    90.00,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 1.27746E-009,    28.96, 4.65661E-010,   -90.00,          0,     0.00,    8.95726,   132.01
Line.LINE883,    8.96418,   -47.96, 4.50979E-010,    33.13, 4.07859E-010,    92.56,          0,     0.00,    8.96418,   -47.96,    8.96418,   132.04, 4.50979E-010,  -146.87, 4.07859E-010,   -87.44,          0,     0.00,    8.96418,   132.04
Line.LINE884, 1.19998E-010,   -14.04,    4.48323,  -168.28,          0,     0.00,          0,     0.00,    4.48323,  -168.28, 1.19998E-010,   165.96,    4.48323,    11.72,          0,     0.00,          0,     0.00,    4.48323,    11.72
Line.LINE885, 3.63798E-012,   -90.00,    4.48304,  -168.28, 7.29015E-012,    86.42,          0,     0.00,    4.48304,  -168.28, 3.63798E-012,    90.00,    4.48304,    11.72, 7.29015E-012,   -93.58,          0,     0.00,    4.48304,    11.72
Line.LINE886,    8.95726,   -47.99, 4.39955E-010,  -150.26, 4.79993E-010,   104.04,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 4.39955E-010,    29.74, 4.79993E-010,   -75.96,          0,     0.00,    8.95726,   132.01
Line.LINE887,    4.48212,   -47.96, 2.44783E-010,    41.40, 5.23869E-010,    90.00,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 2.44783E-010,  -138.60, 5.23869E-010,   -90.00,          0,     0.00,    4.48212,   132.04
Line.LINE888,    4.48206,   -47.96, 3.86622E-011,    32.76, 2.91038E-011,   -90.00,          0,     0.00,    4.48206,   -47.96,    4.48206,   132.04, 3.86622E-011,  -147.24, 2.91038E-011,    90.00,          0,     0.00,    4.48206,   132.04
Line.LINE889,          0,     0.00,    4.48323,  -168.28, 5.83212E-011,    86.42,          0,     0.00,    4.48323,  -168.28,          0,     0.00,    4.48323,    11.72, 5.83212E-011,   -93.58,          0,     0.00,    4.48323,    11.72
Line.LINE890,    8.95726,   -47.99, 4.62615E-011,  -141.74, 1.81899E-012,   180.00,          0,     0.00,    8.95726,   -47.99,    8.95726,   132.01, 4.62615E-011,    38.26, 1.81899E-012,     0.00,          0,     0.00,    8.95726,   132.01
Line.LINE891,    4.48212,   -47.96, 2.20858E-010,    48.90, 4.65693E-010,    90.67,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 2.20858E-010,  -131.10, 4.65693E-010,   -89.33,          0,     0.00,    4.48212,   132.04
Line.LINE892,    4.48206,   -47.96, 2.44308E-011,    51.42, 1.81899E-012,     0.00,          0,     0.00,    4.48206,   -47.96,    4.48206,   132.04, 2.44308E-011,  -128.58, 1.81899E-012,   180.00,          0,     0.00,    4.48206,   132.04
Line.LINE893, 2.30086E-011,   161.57,    4.48323,  -168.28, 2.91038E-011,   -90.00,          0,     0.00,    4.48323,  -168.28, 2.30086E-011,   -18.43,    4.48323,    11.72, 2.91038E-011,    90.00,          0,     0.00,    4.48323,    11.72
Line.LINE894,    4.47894,   -47.99, 6.9948E-012,  -120.52, 7.29015E-012,    93.58,          0,     0.00,    4.47894,   -47.99,    4.47894,   132.01, 6.9948E-012,    59.48, 7.29015E-012,   -86.42,          0,     0.00,    4.47894,   132.01
Line.LINE895,    4.47832,   -47.99, 1.08861E-011,  -179.40, 9.09495E-013,     0.00,          0,     0.00,    4.47832,   -47.99,    4.47832,   132.01, 1.08861E-011,     0.60, 9.09495E-013,   180.00,          0,     0.00,    4.47832,   132.01
Line.LINE896,    4.48212,   -47.96, 2.88335E-010,    41.48, 5.82804E-010,    87.14,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 2.88335E-010,  -138.52, 5.82804E-010,   -92.86,          0,     0.00,    4.48212,   132.04
Line.LINE897,    4.48206,   -47.96, 8.00988E-012,    34.59, 7.27596E-012,   -90.00,          0,     0.00,    4.48206,   -47.96,    4.48206,   132.04, 8.00988E-012,  -145.41, 7.27596E-012,    90.00,          0,     0.00,    4.48206,   132.04
Line.LINE898, 7.27596E-012,     0.00,    4.48323,  -168.28, 7.29015E-012,    86.42,          0,     0.00,    4.48323,  -168.28, 7.27596E-012,   180.00,    4.48323,    11.72, 7.29015E-012,   -93.58,          0,     0.00,    4.48323,    11.72
Line.LINE899,    4.47894,   -47.99, 3.9767E-012,     6.57, 7.29015E-012,   -93.58,          0,     0.00,    4.47894,   -47.99,    4.47894,   132.01, 3.9767E-012,  -173.43, 7.29015E-012,    86.42,          0,     0.00,    4.47894,   132.01
Line.LINE900,    4.48212,   -47.96, 5.93493E-011,   120.89, 9.31777E-010,    88.21,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 5.93493E-011,   -59.11, 9.31777E-010,   -91.79,          0,     0.00,    4.48212,   132.04
Line.LINE901,    4.48212,   -47.96, 2.18794E-010,   137.02, 2.32831E-010,    90.00,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 2.18794E-010,   -42.98, 2.32831E-010,   -90.00,          0,     0.00,    4.48212,   132.04
Line.LINE902,    4.48212,   -47.96, 3.32349E-010,   -12.32, 2.34643E-010,    97.13,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 3.32349E-010,   167.68, 2.34643E-010,   -82.87,          0,     0.00,    4.48212,   132.04
Line.LINE903,    4.48212,   -47.96, 8.48905E-011,  -135.00, 1.16642E-010,    86.42,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 8.48905E-011,    45.00, 1.16642E-010,   -93.58,          0,     0.00,    4.48212,   132.04
Line.LINE904,    4.48212,   -47.96, 7.76128E-011,  -175.97, 7.27596E-012,   180.00,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 7.76128E-011,     4.03, 7.27596E-012,     0.00,          0,     0.00,    4.48212,   132.04
Line.LINE905,    4.48212,   -47.96, 9.67801E-012,   162.92, 4.54747E-013,   180.00,          0,     0.00,    4.48212,   -47.96,    4.48212,   132.04, 9.67801E-012,   -17.08, 4.54747E-013,     0.00,          0,     0.00,    4.48212,   132.04
Transformer.TR1,    3.38036,   -19.82,    2.86364,  -142.23,    3.04182,   107.54,          0,     0.00, 5.08423E-013,   -63.43,     93.744,   131.97,    84.7155,    11.71,    66.4532,  -108.16,    23.7544,   -88.90, 1.27918E-007,    69.30
Load.LOAD1,    4.40779,   -48.21,    4.40779,   131.79,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00,          0,     0.00
